# Hydro quantities of SFHo-s18.80-MUONS at time t_pb= 1.0001996s
shock radius= 8710.0523 km, gain radius= 21.053746 km
# cols=25 rows=1088 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
        779923.9062  0.42568584648359  3.1148212496e+14  2.1533523206e+34  3.8306735193e+01      2.8480027220  9.2170526739e+03      0.7868320377     63.4550544617    174.1831329721      8.1441183222   -101.2906700975     88.7608629894    -21.9672155210      0.7949391701      0.2050608299      0.0000000000      0.0000000000      0.0000000000      0.1828746969      0.0221861330    -39.0223505961    -79.7497151320    693.8480517335    692.5547616428
        802054.8125  0.45233789216634  2.9798179106e+14  2.0557413553e+34  3.8901174299e+01      2.9311573011  2.3923635884e+05      0.7892856080     54.3362925830    166.7012833821      4.6872810538   -106.3844196545     92.0933462818    -20.2716445172      0.7995060290      0.2004939710      0.0000000000      0.0000000000      0.0000000000      0.1745133076      0.0259806634    -38.4051020710    -79.6984078952    702.3322614191    701.0389713283
        824813.6875  0.48010376684761  2.8579952445e+14  1.9462777183e+34  3.9186101835e+01      2.9897993981  1.6176681875e+01      0.7918175378     44.4480041323    158.9793250751      1.9895309622   -111.2484998899     95.5773096228    -18.9540113201      0.8058761825      0.1941238175      0.0000000000      0.0000000000      0.0000000000      0.1643133008      0.0298105167    -37.7962350529    -79.8706193490    710.1344673506    708.8411772599
        848218.3438  0.50904774666717  2.7376928787e+14  1.8340183796e+34  3.9250279560e+01      3.0375818038  4.3876206941e+05      0.7944274229     35.3907974751    151.6707486038     -0.3158457285   -115.3025067665     98.2600139269    -18.0199372019      0.8121427817      0.1878572183      0.0000000000      0.0000000000      0.0000000000      0.1546972286      0.0331599897    -37.1175502302    -79.7713377303    717.7402946821    716.4470045913
        872287.1250  0.53932683309001  2.6438706065e+14  1.7287356186e+34  3.8452440653e+01      3.0414287618 -2.9679086607e+05      0.7971035771     36.0043825671    150.4565866671     -1.7554659833   -114.9143799925     98.7506615631    -15.7015425369      0.8122813312      0.1877186688      0.0000000000      0.0000000000      0.0000000000      0.1545608746      0.0331577943    -37.0068758310    -79.4101767662    723.6433828161    722.3500927253
        897038.8750  0.57095975733379  2.5267737334e+14  1.5833599265e+34  3.7741858717e+01      3.0415886092  1.5206580876e+05      0.7998370645     26.2726638727    143.1287296240     -1.9168027068   -117.4795783672    101.1070046524    -15.7490610988      0.8194790119      0.1764999102      0.0002522735      0.0035376952      0.0002311091      0.1429588131      0.0352396134    -35.5991579738    -78.9409065636    731.0895060897    729.7962159990
        922492.9688  0.60383158741574  2.4138054758e+14  1.4455038596e+34  3.6842688665e+01      3.0312834266 -1.3850748784e+05      0.8026538672     18.2906129601    136.8548714879     -1.8610406297   -119.1320090667    102.4571256367    -16.1071328911      0.8258815577      0.1660332149      0.0004770168      0.0071278556      0.0004803550      0.1332367445      0.0361854695    -34.2570356958    -78.3737257848    738.5151737181    737.2218836274
        948669.3438  0.63800094104859  2.3081964770e+14  1.3402933935e+34  3.5824276961e+01      3.0348094282  2.8475896347e+05      0.8055797437     19.2044762404    135.4161675007     -2.8850382887   -117.8034394582    102.9984993460    -13.2131919144      0.8233359813      0.1639295405      0.0007622698      0.0111613618      0.0008108465      0.1330707957      0.0361803209    -33.7821002129    -77.3084637627    745.4353229562    744.1420328654
        974929.8141  0.67262427291000  2.2053505946e+14  1.2413469009e+34  3.4825390028e+01      3.0392410264  1.4227003562e+05      0.8085317493     20.1664186837    134.0258392707     -4.0274085093   -116.5935390055    103.4840223935    -10.3753981934      0.8206719127      0.1617543841      0.0010596636      0.0152973605      0.0012166791      0.1328932966      0.0361739252    -33.3376787603    -76.2367673372    752.4757540545    751.1824639637
       1000615.5801  0.70673189426708  2.1044936495e+14  1.1439844269e+34  3.3903961447e+01      3.0361258344  1.3786051100e+05      0.8114211005     18.0324189070    131.0649836357     -4.7105273673   -116.4498020052    102.8181865532    -10.2143781755      0.8220607877      0.1558647886      0.0013084896      0.0191901462      0.0015757879      0.1297120807      0.0353044713    -32.6799552126    -75.2756424177    759.4314934103    758.1382033195
       1025707.3577  0.74017086228065  2.0067538891e+14  1.0541835548e+34  3.2980456291e+01      3.0332921870  1.4761838025e+05      0.8142404851     16.3355118956    128.2294009696     -5.3339583677   -115.9345573509    101.9866646359     -9.9072244381      0.8231478840      0.1503246333      0.0015431997      0.0230178913      0.0019663917      0.1269916774      0.0342823318    -31.9965322503    -74.1763967443    766.4411079114    765.1478178206
       1050189.2757  0.77280824514505  1.9117481630e+14  9.7058415126e+33  3.2041680514e+01      3.0305322779  1.1314560083e+05      0.8169856325     15.2635341876    125.7305218092     -5.9876854022   -115.1613829330    101.1497568338     -9.3172307878      0.8238113866      0.1452320892      0.0017720350      0.0268027713      0.0023817179      0.1248120374      0.0331535010    -31.2853947226    -72.8136512218    773.2508736942    771.9575836034
       1074048.6763  0.80452993191149  1.8202569412e+14  8.9299707892e+33  3.1125521878e+01      3.0279924350  1.3953195269e+05      0.8196530323     14.5162037687    123.3899327967     -6.5599134280   -114.1403523653    100.2362949519     -8.6374340761      0.8244095731      0.1402675693      0.0019919682      0.0305071935      0.0028236958      0.1227316691      0.0320082365    -30.5490907382    -71.3606004141    780.0976901213    778.8044000305
       1097275.9096  0.83524322606653  1.7321341258e+14  8.2015387342e+33  3.0191880536e+01      3.0221959465  1.1413445146e+05      0.8222393536     13.8433393506    120.9852417918     -6.8834560661   -112.7320684166     99.2947426101     -7.8471598311      0.8253736677      0.1351338682      0.0021974275      0.0340929336      0.0032021030      0.1205461588      0.0307232405    -29.8051906461    -69.7747911330    786.6016685455    785.3083784547
       1119864.1266  0.86486717086090  1.6469984032e+14  7.5425683515e+33  2.9289735054e+01      3.0198995565  7.1835252206e+04      0.8247429342     13.4634317222    118.6981779900     -7.4065491441   -111.3480053211     98.3212737958     -6.9134724719      0.8257851976      0.1305731702      0.0023929281      0.0375732275      0.0036754767      0.1188725249      0.0294697016    -29.0386176543    -68.0450254634    793.1672450251    791.8739549343
       1141809.0728  0.89334000370741  1.5655897818e+14  6.9227913281e+33  2.8392493246e+01      3.0140388996  3.3794277301e+04      0.8271626329     12.9690862078    116.3578739901     -7.7088151165   -109.8043128079     97.2148660263     -6.1739217559      0.8269328818      0.1256257994      0.0025658176      0.0408050060      0.0040704952      0.1168319375      0.0280576257    -28.2658076228    -66.2708728891    799.4019302779    798.1086401871
       1163108.8830  0.92062124460795  1.4878113755e+14  6.3475065598e+33  2.7519467178e+01      3.0069333255 -2.9747727191e+04      0.8294978343     12.5261131105    114.0431902810     -7.8832912760   -108.1070783557     96.0112338442     -5.5058433263      0.8284701401      0.1205308511      0.0027144862      0.0438548341      0.0044296885      0.1146197064      0.0265589630    -27.4792064910    -64.4633159471    805.5225804792    804.2292903884
       1183763.8816  0.94668190242518  1.4133725640e+14  5.8232629695e+33  2.6664812119e+01      3.0003849826 -3.6847773780e+04      0.8317480255     12.0617266250    111.7096703911     -8.1495000605   -106.5041537358     94.7513461191     -4.8965976469      0.8300326190      0.1156924597      0.0028396493      0.0466167713      0.0048185007      0.1125532841      0.0250519584    -26.6953067022    -62.5805775753    811.4157896756    810.1224995848
       1203776.3874  0.97150467294606  1.3423094511e+14  5.3404749072e+33  2.5823361621e+01      2.9927077155 -6.0034265891e+04      0.8339136514     11.7236041409    109.3985358873     -8.2921458545   -104.6737875101     93.4958061682     -4.1791255782      0.8316602326      0.1109418457      0.0029606550      0.0492705360      0.0051667307      0.1105657470      0.0234904986    -25.9218392986    -60.6736164613    817.1103362067    815.8170461159
       1223150.5256  0.99508408089287  1.2744656781e+14  4.8952816919e+33  2.5011611727e+01      2.9851917705 -5.9861204539e+04      0.8359956244     11.5251974021    107.1640118553     -8.3620981485   -102.7076225109     92.1668838584     -3.4719305948      0.8333704065      0.1062509968      0.0030709602      0.0518350210      0.0054726155      0.1085217645      0.0219842350    -25.1506176325    -58.7366793500    822.6503747348    821.3570846440
       1241892.0471  1.01742559717684  1.2099020963e+14  4.4882332439e+33  2.4226342205e+01      2.9776973784 -8.8771155436e+04      0.8379945260     11.3159185376    105.0293842895     -8.4962793657   -100.9164550268     90.8591632334     -2.8543025185      0.8352724280      0.1017475456      0.0031569453      0.0540359811      0.0057871001      0.1065449386      0.0204472370    -24.3930442333    -56.8026883617    827.8953317748    826.6020416841
       1260008.1568  1.03854595846212  1.1486269932e+14  4.1173164387e+33  2.3457090777e+01      2.9694529740 -1.6167133523e+05      0.8399110407     11.0895702471    102.7759221885     -8.5338921998    -98.9269540504     89.4187507169     -2.2676012245      0.8371593326      0.0973029691      0.0032437911      0.0562129931      0.0060809141      0.1046005499      0.0189086236    -23.6406637809    -54.8556662652    833.0505824787    831.7572923879
       1277507.3496  1.05847113089760  1.0906079251e+14  3.7728432998e+33  2.2704402853e+01      2.9588512672 -2.2822704249e+05      0.8417471098     10.7749391040    100.5540778689     -8.4635972854    -96.9494459595     87.9434731288     -1.8356656361      0.8396244279      0.0927896566      0.0032903145      0.0580195638      0.0062760372      0.1024441655      0.0173147579    -22.9128026462    -52.9882667964    837.7969403947    836.5036503039
       1294399.2567  1.07723105232819  1.0353916447e+14  3.4614488830e+33  2.1991154677e+01      2.9503972897 -3.3053139048e+05      0.8435051601     10.5534003643     98.4445173471     -8.4975416240    -95.0953685160     86.4601876011     -1.4309293817      0.8418479674      0.0885648498      0.0033437456      0.0597088376      0.0065345995      0.1004387356      0.0158338056    -22.1864985827    -51.0894097833    842.4886227109    841.1953326201
       1310694.5005  1.09486071610985  9.8319108784e+13  3.1744172159e+33  2.1289590153e+01      2.9401715543 -3.3940173206e+05      0.8451869204     10.3240853311     96.3215154797     -8.4072644913    -93.1114045491     84.9860515863     -1.0113785623      0.8442561587      0.0843989677      0.0033833950      0.0612536104      0.0067078682      0.0983738318      0.0143774057    -21.4857582351    -49.2586590540    846.8751578516    845.5818677608
       1326404.5591  1.11139893191532  9.3352079092e+13  2.9142006510e+33  2.0615778697e+01      2.9312243314 -2.6332174427e+05      0.8467950068     10.1732437207     94.2405782517     -8.3305250295    -91.1045694696     83.4968478122     -0.5704867187      0.8464380400      0.0804875966      0.0034210596      0.0627622387      0.0068910652      0.0964899022      0.0129799754    -20.7958996943    -47.4345144504    851.1315828204    849.8382927296
       1341541.6401  1.12688498571258  8.8631616203e+13  2.6767184392e+33  1.9974106458e+01      2.9227078716 -4.8025142281e+05      0.8483309106      9.9247910509     92.1990159442     -8.2883923083    -89.2693271108     81.8270338396     -0.4471910537      0.8487973763      0.0766524340      0.0034517851      0.0640245660      0.0070738386      0.0945717138      0.0115942144    -20.1151350697    -45.6451786381    855.2052885286    853.9119984378
       1356118.5636  1.14136572732609  8.4202316575e+13  2.4579790218e+33  1.9350382853e+01      2.9131698161 -4.9320365847e+05      0.8497967016      9.7683580597     90.2444790597     -8.1533682747    -87.3361991839     80.3776842942     -0.0984367058      0.8511918123      0.0729459598      0.0034732154      0.0652028832      0.0071861293      0.0925725858      0.0103542890    -19.4608069093    -43.9340555386    859.0210253283    857.7277352375
       1370148.6542  1.15488727787109  7.9968901451e+13  2.2629582765e+33  1.8750794338e+01      2.9078860843 -2.3603561154e+05      0.8511960677      9.9615674090     88.4311204239     -8.0878087595    -85.2640716837     79.1333650470      0.6638120321      0.8523920223      0.0698735631      0.0035432029      0.0667860200      0.0074051918      0.0912076377      0.0093365618    -18.8188255110    -42.1896293494    862.7944059169    861.5011158261
       1383645.6418  1.16749610474517  7.5998637909e+13  2.0821725889e+33  1.8170024109e+01      2.8992088160 -3.5865503663e+05      0.8525306682      9.7392180924     86.5168846770     -7.9772547462    -83.4616312400     77.6203962178      0.8427296332      0.8545853292      0.0665601686      0.0035614218      0.0677296784      0.0075634020      0.0894080887      0.0082105835    -18.1975345224    -40.5768029331    866.2383147407    864.9450246499
       1396623.5703  1.17924401542504  7.2264334176e+13  1.9174711605e+33  1.7614021678e+01      2.8916472569 -4.8274515870e+05      0.8538021316      9.7375315241     84.7344003612     -7.8289741490    -81.5325528952     76.3055416788      1.3086728418      0.8563220911      0.0634589190      0.0036098364      0.0689133703      0.0076957832      0.0877136014      0.0072909654    -17.5883156497    -38.9739017415    869.6150681765    868.3217780857
       1409096.7148  1.19017890230265  6.8726909071e+13  1.7651789460e+33  1.7082915398e+01      2.8822100993 -4.2450835190e+05      0.8550134877      9.3267168455     82.8190643148     -7.6672373910    -79.8662947695     74.4982841603      1.0059366911      0.8590477400      0.0601694787      0.0035813565      0.0694501678      0.0077512570      0.0856407956      0.0062386357    -16.9982069300    -37.4910277776    872.6966738516    871.4033837608
       1421079.5063  1.20034754311527  6.5399150839e+13  1.6293001631e+33  1.6568040277e+01      2.8756534487 -4.4890733847e+05      0.8561675313      9.2627563699     81.0782267185     -7.5478639879    -78.0700442457     73.1622146978      1.3467443491      0.8605856458      0.0574192492      0.0036115168      0.0704407178      0.0079428704      0.0840868157      0.0054571675    -16.4240043120    -36.0010770346    875.7322098310    874.4389197402
       1432586.4635  1.20979556291399  6.2245144695e+13  1.5031752731e+33  1.6076171002e+01      2.8678325018 -4.7205883849e+05      0.8572664391      8.9973388125     79.3024835576     -7.3654364042    -76.3772910585     71.5404713523      1.2353266072      0.8626607213      0.0545820897      0.0036286799      0.0711302593      0.0079982498      0.0823076004      0.0046520053    -15.8686439104    -34.6030742722    878.5473673251    877.2540772344
       1443632.1315  1.21856716693272  5.9279479982e+13  1.3888769072e+33  1.5608418124e+01      2.8613936842 -4.6945377410e+05      0.8583127292      8.8087238768     77.6226917613     -7.2146385150    -74.7353163086     70.0506453691      1.2366774847      0.8644631867      0.0519372335      0.0036457899      0.0718397475      0.0081140423      0.0806074528      0.0039827366    -15.3270404744    -33.2377988502    881.2638410260    879.9705509352
       1454231.0269  1.22670492447567  5.6465526515e+13  1.2849979151e+33  1.5162265143e+01      2.8566020403 -5.0513127899e+05      0.8593087461      8.6714399706     76.0266028362     -7.0927331258    -73.1546059006     68.6133270843      1.2581642187      0.8659745618      0.0495235344      0.0036646573      0.0725678363      0.0082694101      0.0790804233      0.0033927259    -14.8024804232    -31.9260931152    883.8317627175    882.5384726268
       1464401.2356  1.23425228297910  5.3819745407e+13  1.1902191719e+33  1.4730747909e+01      2.8519077796 -2.9878644629e+05      0.8602570369      8.5682800913     74.4425989653     -6.9299618825    -71.5109906657     67.1877137352      1.3133948613      0.8672716130      0.0472497918      0.0036940657      0.0734154910      0.0083690386      0.0776528415      0.0028765985    -14.2952902617    -30.6618428436    886.2835009008    884.9902108101
       1474230.6280  1.24130151994805  5.1324539014e+13  1.1023113921e+33  1.4313022822e+01      2.8462161515 -7.7328227832e+05      0.8611664516      8.3431370028     72.8605294931     -6.7525788077    -69.9766812072     65.8596662352      1.3422737449      0.8688412237      0.0449703354      0.0037162415      0.0740108074      0.0084613921      0.0760454513      0.0024293147    -13.8053813278    -29.4629569657    888.5893065137    887.2960164229
       1483789.2489  1.24792384525219  4.8920120020e+13  1.0219951790e+33  1.3916626609e+01      2.8428440291 -1.0347740262e+06      0.8620436371      8.1805842070     71.3843459055     -6.6365839356    -68.5470555434     64.0611273710      0.8573656724      0.8700909548      0.0428599163      0.0037491493      0.0746431364      0.0086568433      0.0746601205      0.0019817865    -13.3199062017    -28.2805207033    890.8360017943    889.5427117035
       1493052.2479  1.25412168018536  4.6668254515e+13  9.4842913008e+32  1.3516444093e+01      2.8400865509 -5.3441405808e+05      0.8628872973      8.4335327272     70.1390713789     -6.4735616214    -66.8858101823     63.7414259135      2.0358872618      0.8701896275      0.0411458106      0.0038506981      0.0758861500      0.0089277138      0.0737341266      0.0017665800    -12.8543170254    -27.1351264265    892.9825203243    891.6892302335
       1502042.0122  1.25992906630494  4.4504636778e+13  8.7792451887e+32  1.3146840043e+01      2.8341673858 -4.1699155177e+05      0.8637000329      7.7936990407     68.3902169842     -6.2759821264    -65.5792099792     61.8547329316      1.2582149881      0.8726916053      0.0388264788      0.0038036980      0.0758609575      0.0088172604      0.0716509367      0.0014093438    -12.4003067859    -26.0747249594    894.9807412625    893.6874511717
