# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
  104387439787.3049  2.09202849727202  2.1933948526e-04  2.9768304165e+11  1.9901136773e-04     33.0291073961 -4.9375351599e+05      0.9999970509     -0.7733364647      0.5086573469     -0.0160424114     -0.0047461322    105.6587245553    104.3767307438      0.0000000000      0.4447783632      0.5403743273      0.0000000238      0.0148472857      0.7210421081      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  106415821895.4594  2.09205867177613  2.0481923567e-04  2.7267394448e+11  1.9478067878e-04     33.0833584894 -5.5828009520e+05      0.9999971072     -0.7735299977      0.5087039168     -0.0157084371     -0.0046522609    105.6589569793    104.3767230648      0.0000000000      0.4448680907      0.5402843701      0.0000000238      0.0148475154      0.7210826206      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  108483611284.2840  2.09208850535140  1.9102900711e-04  2.4970693914e+11  1.9059554894e-04     33.1639841724 -6.2931429316e+05      0.9999971623     -0.7737240885      0.5087473948     -0.0153779958     -0.0045593883    105.6591869639    104.3767154806      0.0000000000      0.4448409189      0.5403124171      0.0000000235      0.0148466405      0.7210688735      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  110591573555.9616  2.09211798443978  1.7817369961e-04  2.2858466656e+11  1.8643371555e-04     33.2636445265 -6.9591896499e+05      0.9999972165     -0.7739185762      0.5087890992     -0.0150490176     -0.0044666022    105.6594160446    104.3767083692      0.0000000000      0.4449420067      0.5402110286      0.0000000235      0.0148469412      0.7211142990      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  112740489186.7465  2.09214709505297  1.6596853712e-04  2.0932830963e+11  1.8241854939e-04     33.3934672818 -7.4837427759e+05      0.9999972696     -0.7741046297      0.5088304905     -0.0147318994     -0.0043769288    105.6596367858    104.3767016656      0.0000000000      0.4460787180      0.5390697903      0.0000000245      0.0148514672      0.7216462751      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  114931153815.9368  2.09217579509618  1.5429626505e-04  1.9189118207e+11  1.7861017613e-04     33.5495594410 -8.0213550690e+05      0.9999973216     -0.7742800925      0.5088704794     -0.0144317131     -0.0042921942    105.6598455588    104.3766949869      0.0000000000      0.4479058619      0.5372378585      0.0000000259      0.0148562537      0.7225074521      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  117164378540.4609  2.09220409002075  1.4372734253e-04  1.7591874553e+11  1.7486863985e-04     33.6718887735 -8.5414381238e+05      0.9999973727     -0.7744508827      0.5089115134     -0.0141362524     -0.0042085577    105.6600512104    104.3766888144      0.0000000000      0.4493914036      0.5357470930      0.0000000272      0.0148614762      0.7232053699      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  119440990215.1879  2.09223201217967  1.3387262909e-04  1.6134748961e+11  1.7124377429e-04     33.7755692466 -9.0360399751e+05      0.9999974228     -0.7746167560      0.5089511802     -0.0138500045     -0.0041278499    105.6602504498    104.3766825136      0.0000000000      0.4500526310      0.5350829259      0.0000000278      0.0148644153      0.7235148062      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  121761831759.0712  2.09225959608633  1.2497255375e-04  1.4781362764e+11  1.6752286043e-04     33.8777637027 -9.4599682221e+05      0.9999974720     -0.7747903259      0.5089888059     -0.0135550662     -0.0040441072    105.6604560741    104.3766769423      0.0000000000      0.4501995815      0.5349366916      0.0000000278      0.0148636991      0.7235860130      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  124127762467.2412  2.09228686684750  1.1658129502e-04  1.3546823263e+11  1.6393465947e-04     33.9824414531 -9.9413949014e+05      0.9999975202     -0.7749567029      0.5090260938     -0.0132707986     -0.0039635045    105.6606542132    104.3766714165      0.0000000000      0.4503424345      0.5347933934      0.0000000279      0.0148641442      0.7236530985      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  126539658329.1601  2.09231382166046  1.0878007584e-04  1.2421720239e+11  1.6048682715e-04     34.0669950211 -1.0450383950e+06      0.9999975675     -0.7751155390      0.5090630014     -0.0129976897     -0.0038861392    105.6608445630    104.3766660226      0.0000000000      0.4503564073      0.5347793735      0.0000000279      0.0148641913      0.7236596070      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  128998412352.9587  2.09234046970201  1.0151805872e-04  1.1392434626e+11  1.5712927900e-04     34.1441608858 -1.0898410054e+06      0.9999976139     -0.7752690008      0.5091001596     -0.0127316384     -0.0038107080    105.6610300221    104.3766608617      0.0000000000      0.4503646179      0.5347711776      0.0000000279      0.0148641766      0.7236634999      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  131504934896.0739  2.09236679212865  9.4563110148e-05  1.0458068774e+11  1.5393449161e-04     34.2331543746 -1.1284403947e+06      0.9999976594     -0.7754143989      0.5091361313     -0.0124789581     -0.0037393976    105.6612060172    104.3766554869      0.0000000000      0.4504011205      0.5347345594      0.0000000280      0.0148642921      0.7236806212      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  134060154002.3096  2.09239278947292  8.8228739719e-05  9.5903427209e+10  1.5066151561e-04     34.3362862428 -1.1542589471e+06      0.9999977041     -0.7755660200      0.5091703184     -0.0122192186     -0.0036654661    105.6613871947    104.3766508563      0.0000000000      0.4504419668      0.5346935826      0.0000000280      0.0148644226      0.7236997785      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  136665015745.4471  2.09241847378806  8.2234373502e-05  8.7968884947e+10  1.4747309012e-04     34.4611440370 -1.1685828589e+06      0.9999977479     -0.7757140050      0.5092033389     -0.0119662703     -0.0035935234    105.6615636104    104.3766462665      0.0000000000      0.4504912224      0.5346441725      0.0000000280      0.0148645772      0.7237228840      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  139320484579.5296  2.09244385099141  7.6739891605e-05  8.0720773652e+10  1.4438958095e-04     34.5581714856 -1.1713581911e+06      0.9999977908     -0.7758559453      0.5092364432     -0.0117214768     -0.0035237746    105.6617343896    104.3766420011      0.0000000000      0.4505561422      0.5345790471      0.0000000281      0.0148647827      0.7237533338      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  142027543695.9533  2.09246893521680  7.1585125204e-05  7.4102942633e+10  1.4140495850e-04     34.6563056606 -1.1898304694e+06      0.9999978330     -0.7759923783      0.5092694236     -0.0114845894     -0.0034563005    105.6618996364    104.3766378345      0.0000000000      0.4506777765      0.5344570258      0.0000000282      0.0148651695      0.7238103815      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  144787195387.4952  2.09249371590007  6.6726901063e-05  6.8075475974e+10  1.3854071334e-04     34.7541539290 -1.2139909745e+06      0.9999978743     -0.7761225212      0.5093018505     -0.0112574464     -0.0033917274    105.6620580282    104.3766336564      0.0000000000      0.4508344183      0.5342998903      0.0000000284      0.0148656630      0.7238838573      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  147600461419.4137  2.09251820381585  6.2281632957e-05  6.2527228135e+10  1.3570029072e-04     34.8402207344 -1.2303371602e+06      0.9999979149     -0.7762518052      0.5093337952     -0.0110317806     -0.0033272902    105.6622155146    104.3766299142      0.0000000000      0.4509601720      0.5341737338      0.0000000285      0.0148660657      0.7239428316      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  150468383407.7586  2.09254239473454  5.8016762304e-05  5.7422864871e+10  1.3287090413e-04     34.9896437898 -1.2414884583e+06      0.9999979547     -0.7763832669      0.5093629500     -0.0108069913     -0.0032631175    105.6623723894    104.3766261725      0.0000000000      0.4510418953      0.5340917484      0.0000000286      0.0148663276      0.7239811568      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  153392023205.0314  2.09256629732783  5.4176193462e-05  5.2743598472e+10  1.3011325647e-04     35.0952593266 -1.2198739843e+06      0.9999979937     -0.7765101385      0.5093926288     -0.0105875182     -0.0032001947    105.6625256701    104.3766229028      0.0000000000      0.4511031847      0.5340302684      0.0000000287      0.0148665181      0.7240099112      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  156372463293.3372  2.09258995305163  5.0628439001e-05  4.8454292585e+10  1.2742360202e-04     35.1863432576 -1.0840969679e+06      0.9999980320     -0.7766328257      0.5094226238     -0.0103732950     -0.0031386537    105.6626753328    104.3766198833      0.0000000000      0.4511948842      0.5339382783      0.0000000288      0.0148668087      0.7240529216      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  159410807185.1759  2.09261339304453  4.7392680169e-05  4.4514234769e+10  1.2479305993e-04     35.2440445006 -7.7808463658e+05      0.9999980695     -0.7767516281      0.5094531452     -0.0101634856     -0.0030781682    105.6628220006    104.3766172273      0.0000000000      0.4512986729      0.5338341604      0.0000000290      0.0148671378      0.7241016019      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  162508179832.0193  2.09263667229029  4.4491673036e-05  4.0876397525e+10  1.2218991826e-04     35.2503738131 -3.9638278261e+05      0.9999981064     -0.7768677504      0.5094847903     -0.0099553337     -0.0030177836    105.6629676688    104.3766151280      0.0000000000      0.4514092292      0.5337232534      0.0000000291      0.0148674883      0.7241534565      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  165665728040.8258  2.09265982670055  4.1773239869e-05  3.7481683155e+10  1.1951895554e-04     35.2952356554  4.8658783645e+04      0.9999981425     -0.7769895566      0.5095146008     -0.0097412922     -0.0029553588    105.6631175984    104.3766134411      0.0000000000      0.4515301500      0.5336019491      0.0000000293      0.0148678716      0.7242101725      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  168884620898.6478  2.09268288333283  3.9306304639e-05  3.4342412246e+10  1.1687007795e-04     35.3049708897  3.4180345640e+05      0.9999981779     -0.7771098739      0.5095446479     -0.0095285831     -0.0028930140    105.6632667259    104.3766122042      0.0000000000      0.4516503066      0.5334814111      0.0000000295      0.0148682528      0.7242665292      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  172166050205.4875  2.09270584954528  3.6926749026e-05  3.1463305734e+10  1.1430192166e-04     35.3236639318  4.8856473092e+05      0.9999982127     -0.7772257955      0.5095745083     -0.0093225264     -0.0028327394    105.6634111385    104.3766108347      0.0000000000      0.4517725427      0.5333587871      0.0000000296      0.0148686406      0.7243238616      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  175511230915.5633  2.09272870794718  3.4692255639e-05  2.8823880641e+10  1.1181655564e-04     35.3184900700  5.7715940132e+05      0.9999982468     -0.7773370895      0.5096042974     -0.0091231113     -0.0027744074    105.6635508967    104.3766095098      0.0000000000      0.4518938169      0.5332371282      0.0000000298      0.0148690251      0.7243807429      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  178921401587.1479  2.09275141401912  3.2462721942e-05  2.6420679929e+10  1.0944055871e-04     35.3566232646  6.0884481450e+05      0.9999982802     -0.7774431472      0.5096331130     -0.0089329978     -0.0027191673    105.6636839786    104.3766077183      0.0000000000      0.4520202215      0.5331103213      0.0000000300      0.0148694272      0.7244400277      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  182397824841.1469  2.09277387987426  3.0258184001e-05  2.4225794082e+10  1.0713038670e-04     35.4626388565  5.5672763525e+05      0.9999983131     -0.7775483457      0.5096590500     -0.0087485379     -0.0026658429    105.6638129868    104.3766055911      0.0000000000      0.4521543292      0.5329757866      0.0000000302      0.0148698540      0.7245029250      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  185941787828.5854  2.09279605092256  2.8168612717e-05  2.2216998570e+10  1.0486474228e-04     35.6040919177  4.3158063783e+05      0.9999983452     -0.7776525442      0.5096834605     -0.0085676618     -0.0026135757    105.6639394801    104.3766034755      0.0000000000      0.4522871098      0.5328425832      0.0000000304      0.0148702766      0.7245651997      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  189554602707.1785  2.09281787446061  2.6119488968e-05  2.0407853648e+10  1.0274459157e-04     35.7924022538  2.7659932961e+05      0.9999983768     -0.7777500036      0.5097063460     -0.0083990538     -0.0025653127    105.6640571976    104.3766008479      0.0000000000      0.4524387297      0.5326904838      0.0000000306      0.0148707559      0.7246363165      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  193237607127.1591  2.09283930799057  2.4207967629e-05  1.8770472284e+10  1.0072910102e-04     35.9802734376  7.9339474544e+04      0.9999984078     -0.7778421854      0.5097285704     -0.0082389562     -0.0025196213    105.6641689169    104.3765981611      0.0000000000      0.4525800916      0.5325486716      0.0000000308      0.0148712059      0.7247026155      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  196992164726.5450  2.09286035756061  2.2445173935e-05  1.7281319134e+10  9.8784347378e-05     36.1636365943 -1.0585858439e+05      0.9999984382     -0.7779304997      0.5097506589     -0.0080844690     -0.0024755368    105.6642767237    104.3765955651      0.0000000000      0.4526677688      0.5324607077      0.0000000310      0.0148714925      0.7247437215      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  200819665636.0284  2.09288102816473  2.0798578964e-05  1.5930868217e+10  9.6926927663e-05     36.3529434947 -2.8230008139e+05      0.9999984680     -0.7780144046      0.5097722054     -0.0079370842     -0.0024336035    105.6643795243    104.3765929143      0.0000000000      0.4527241053      0.5324041931      0.0000000310      0.0148716706      0.7247701461      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  204721526993.6733  2.09290136005284  1.9348348545e-05  1.4673901727e+10  9.5010205453e-05     36.5366661991 -3.4185429780e+05      0.9999984973     -0.7781026977      0.5097927317     -0.0077841501     -0.0023894888    105.6644864509    104.3765910215      0.0000000000      0.4527788212      0.5323493063      0.0000000311      0.0148718414      0.7247958147      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  208699193469.6135  2.09292139538509  1.7994023752e-05  1.3526853781e+10  9.3153233580e-05     36.7373624030 -3.6356064926e+05      0.9999985260     -0.7781881239      0.5098127279     -0.0076360114     -0.0023467724    105.6645900163    104.3765891644      0.0000000000      0.4528570776      0.5322708020      0.0000000312      0.0148720892      0.7248325197      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  212754137800.9435  2.09294117100152  1.6794961197e-05  1.2472665260e+10  9.1330826483e-05     36.8829724948 -3.7188659452e+05      0.9999985541     -0.7782709712      0.5098333424     -0.0074902159     -0.0023044388    105.6646920681    104.3765877544      0.0000000000      0.4529286485      0.5321990025      0.0000000313      0.0148723177      0.7248660855      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  216887861337.0024  2.09296071303462  1.5655333839e-05  1.1514418858e+10  8.9596758901e-05     37.0393099614 -3.7436476628e+05      0.9999985817     -0.7783494859      0.5098532794     -0.0073517216     -0.0022643962    105.6647889391    104.3765861738      0.0000000000      0.4529736246      0.5321538812      0.0000000314      0.0148724628      0.7248871755      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  221101894595.2498  2.09298001290531  1.4595088587e-05  1.0638084543e+10  8.7917995882e-05     37.1949154764 -3.6201731086e+05      0.9999986088     -0.7784249572      0.5098731234     -0.0072176447     -0.0022256345    105.6648827202    104.3765846397      0.0000000000      0.4530011489      0.5321262702      0.0000000314      0.0148725496      0.7249000868      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  225397797827.9430  2.09299909244680  1.3631764992e-05  9.8350560462e+09  8.6289617950e-05     37.3145334504 -3.4402569123e+05      0.9999986353     -0.7784974724      0.5098930649     -0.0070874354     -0.0021878819    105.6649738433    104.3765833060      0.0000000000      0.4530172677      0.5321100988      0.0000000314      0.0148726020      0.7249076079      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  229777161599.8225  2.09301795277317  1.2706395282e-05  9.0925104172e+09  8.4655202349e-05     37.5230846595 -3.2421891260e+05      0.9999986614     -0.7785726188      0.5099107146     -0.0069567151     -0.0021499577    105.6650653322    104.3765819989      0.0000000000      0.4530525036      0.5320747256      0.0000000315      0.0148727393      0.7249244014      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  234241607377.0211  2.09303660175913  1.1874866048e-05  8.4095720037e+09  8.3055824584e-05     37.6965720402 -3.0286351444e+05      0.9999986870     -0.7786456167      0.5099285203     -0.0068285284     -0.0021125745    105.6651551287    104.3765809918      0.0000000000      0.4531057864      0.5320215678      0.0000000315      0.0148726143      0.7249513125      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  238792788127.4139  2.09305506243632  1.1093396960e-05  7.7875307989e+09  8.1533284038e-05     37.8550904625 -2.8353737629e+05      0.9999987120     -0.7787149400      0.5099457591     -0.0067066389     -0.0020772471    105.6652404723    104.3765797732      0.0000000000      0.4524870753      0.5326460643      0.0000000309      0.0148668295      0.7246505769      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  243432388932.6328  2.09307333865973  1.0369695585e-05  7.2167040411e+09  8.0055378061e-05     38.0078082902 -2.6552875207e+05      0.9999987366     -0.7787817310      0.5099629915     -0.0065882760     -0.0020429077    105.6653233606    104.3765786381      0.0000000000      0.4518702223      0.5332648074      0.0000000306      0.0148649397      0.7243268794      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  248162127611.9699  2.09309144409741  9.6999490435e-06  6.6925778811e+09  7.8622662085e-05     38.1725361178 -2.5008027269e+05      0.9999987607     -0.7788456863      0.5099802780     -0.0064734886     -0.0020093621    105.6654037582    104.3765777939      0.0000000000      0.4524721976      0.5326404394      0.0000000531      0.0148873099      0.7248210612      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  252983755358.4033  2.09310937417607  9.0608258973e-06  6.2142269980e+09  7.7252288778e-05     38.3487005640 -2.3505915870e+05      0.9999987844     -0.7789067630      0.5099970569     -0.0063638856     -0.0019776147    105.6654804677    104.3765766479      0.0000000000      0.4521974103      0.5328754539      0.0000004539      0.0149266819      0.7253310263      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  257899057386.9783  2.09312709265167  8.4393449532e-06  5.7676342842e+09  7.5852569437e-05     38.8090504972 -2.2201891291e+05      0.9999988076     -0.7789686519      0.5100131827     -0.0062518893     -0.0019436331    105.6655588663    104.3765770317      0.0000000000      0.4609798461      0.5240884838      0.0000019360      0.0149297341      0.7292441115      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  262909853595.7869  2.09314442602261  7.7242411154e-06  5.3624766257e+09  7.4508294680e-05     40.0384146053 -2.0786657845e+05      0.9999988304     -0.7790258914      0.5100277974     -0.0061456911     -0.0019092891    105.6656327974    104.3765791087      0.0000000000      0.4896601290      0.4954850599      0.0000058140      0.0148489971      0.7424925234      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  268017999239.7870  2.09316112948439  6.9809132494e-06  5.0037347702e+09  7.3271105892e-05     41.8596622419 -1.9385678383e+05      0.9999988527     -0.7790767875      0.5100412155     -0.0060492179     -0.0018771301    105.6656995742    104.3765815712      0.0000000000      0.5316579086      0.4533758655      0.0000146136      0.0149516123      0.7645083431      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  273225385617.7137  2.09317723362089  6.3986401947e-06  4.6839153832e+09  7.2119097330e-05     43.2366109183 -1.7953804693e+05      0.9999988746     -0.7791252892      0.5100541912     -0.0059586761     -0.0018480657    105.6657624640    104.3765829836      0.0000000000      0.5628984334      0.4221461535      0.0000204901      0.0149349230      0.7803963490      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  278533940772.3358  2.09319289304342  5.8811770952e-06  4.3985223277e+09  7.1056220882e-05     44.5249831964 -1.6406220797e+05      0.9999988961     -0.7791705398      0.5100661426     -0.0058752684     -0.0018218600    105.6658203592    104.3765836768      0.0000000000      0.5903130850      0.3947895230      0.0000253446      0.0148720474      0.7938995875      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  283945630204.3162  2.09320829175979  5.5136054947e-06  4.1344910479e+09  7.0002844173e-05     45.1623618864 -1.4968115176e+05      0.9999989172     -0.7792160646      0.5100791406     -0.0057911200     -0.0017962345    105.6658792231    104.3765840179      0.0000000000      0.6036760049      0.3813213391      0.0000281039      0.0149745522      0.8009134975      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  289462457599.9418  2.09322373283859  5.2686318985e-06  3.8827404821e+09  6.8906142227e-05     45.2033624106 -1.3465057901e+05      0.9999989378     -0.7792634933      0.5100940860     -0.0057018930     -0.0017693814    105.6659421258    104.3765845465      0.0000000000      0.6055356793      0.3792802233      0.0000291755      0.0151549218      0.8025604341      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  295086465572.9911  2.09323945464136  5.0921297735e-06  3.6383584581e+09  6.7735306509e-05     44.9934270229 -1.2081204403e+05      0.9999989581     -0.7793146732      0.5101098086     -0.0056055747     -0.0017399657    105.6660103402    104.3765858584      0.0000000000      0.6048006459      0.3801060179      0.0000287204      0.0150646158      0.8017425995      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  300819736421.0154  2.09325551074970  4.8961664208e-06  3.4094736973e+09  6.6595733606e-05     44.9022749989 -1.1025754771e+05      0.9999989780     -0.7793653065      0.5101242362     -0.0055121857     -0.0017116376    105.6660763757    104.3765868331      0.0000000000      0.6045626785      0.3803895124      0.0000285031      0.0150193059      0.8014227567      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  306664392896.3127  2.09327182427903  4.6837234506e-06  3.1975133339e+09  6.5512587180e-05     44.9019115767 -1.0112027933e+05      0.9999989975     -0.7794134823      0.5101378691     -0.0054238275     -0.0016850881    105.6661387349    104.3765873835      0.0000000000      0.6046113354      0.3803395450      0.0000285167      0.0150206030      0.8014545513      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  312622598991.8796  2.09328835198007  4.4776061686e-06  3.0001681605e+09  6.4467643265e-05     44.8940742560 -9.3978712877e+04      0.9999990166     -0.7794597656      0.5101512262     -0.0053386626     -0.0016595637    105.6661988177    104.3765878259      0.0000000000      0.6045502433      0.3803998827      0.0000285078      0.0150213661      0.8014280892      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  318696560742.6332  2.09330509059325  4.2802034459e-06  2.8153091208e+09  6.3442404270e-05     44.8872103235 -8.6391879107e+04      0.9999990353     -0.7795048762      0.5101646254     -0.0052550961     -0.0016345069    105.6662577752    104.3765882736      0.0000000000      0.6045462480      0.3804039276      0.0000285069      0.0150213174      0.8014258190      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  324888527042.1990  2.09332204108644  4.0910131628e-06  2.6426309258e+09  6.2444445408e-05     44.8714587496 -7.9478831013e+04      0.9999990537     -0.7795485217      0.5101779320     -0.0051737707     -0.0016101335    105.6663151464    104.3765886927      0.0000000000      0.6045493343      0.3804008397      0.0000285075      0.0150213185      0.8014273668      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  331200790475.5670  2.09333921273851  3.9136355010e-06  2.4808152738e+09  6.1466187941e-05     44.8282844202 -7.3075327470e+04      0.9999990718     -0.7795909623      0.5101913194     -0.0050939870     -0.0015861779    105.6663714487    104.3765891670      0.0000000000      0.6045502217      0.3803999511      0.0000285077      0.0150213195      0.8014278159      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  337635688167.9254  2.09335660853645  3.7407341271e-06  2.3280679109e+09  6.0483949562e-05     44.8334388338 -6.6510122451e+04      0.9999990895     -0.7796343108      0.5102040260     -0.0050138559     -0.0015621020    105.6664280028    104.3765896660      0.0000000000      0.6045511540      0.3803990177      0.0000285078      0.0150213204      0.8014282863      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  344195602649.9836  2.09337423426587  3.5796581949e-06  2.1839097318e+09  5.9500812018e-05     44.8350938975 -6.0897241792e+04      0.9999991069     -0.7796782154      0.5102162279     -0.0049335145     -0.0015378671    105.6664847458    104.3765903024      0.0000000000      0.6045520097      0.3803981610      0.0000285080      0.0150213213      0.8014287181      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  350882962740.1091  2.09339209071178  3.4207058117e-06  2.0495297530e+09  5.8548993528e-05     44.8564066269 -5.3738768397e+04      0.9999991239     -0.7797205700      0.5102281926     -0.0048558376     -0.0015145094    105.6665395759    104.3765908134      0.0000000000      0.6045528943      0.3803972754      0.0000285082      0.0150213221      0.8014291645      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  357700244443.6003  2.09341016410959  3.2673181732e-06  1.9241916292e+09  5.7625138003e-05     44.8779617904 -4.7103510641e+04      0.9999991406     -0.7797614719      0.5102400140     -0.0047804855     -0.0014918806    105.6665927525    104.3765912666      0.0000000000      0.6045537674      0.3803964013      0.0000285083      0.0150213230      0.8014296051      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  364649971869.4320  2.09342846635570  3.1253599561e-06  1.8066927548e+09  5.6718953669e-05     44.8611189469 -4.7715651282e+04      0.9999991570     -0.7798012479      0.5102519529     -0.0047064810     -0.0014695910    105.6666450056    104.3765918048      0.0000000000      0.6045545837      0.3803955841      0.0000285085      0.0150213238      0.8014300170      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  371734718164.8097  2.09344700722787  2.9874737749e-06  1.6967062003e+09  5.5831550303e-05     44.8581597901 -5.0132478570e+04      0.9999991731     -0.7798399843      0.5102638596     -0.0046340438     -0.0014477969    105.6666961422    104.3765922983      0.0000000000      0.6045554248      0.3803947420      0.0000285086      0.0150213246      0.8014304415      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  378957106467.8822  2.09346579748957  2.8599617369e-06  1.5935113402e+09  5.4960089961e-05     44.8143388743 -5.3762047275e+04      0.9999991889     -0.7798776803      0.5102758968     -0.0045628128     -0.0014262991    105.6667464554    104.3765928783      0.0000000000      0.6045562060      0.3803939599      0.0000285088      0.0150213253      0.8014308357      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  386319810878.9620  2.09348484692381  2.7356733862e-06  1.4965272613e+09  5.4098288211e-05     44.7972612630 -6.2647966755e+04      0.9999992044     -0.7799152742      0.5102874850     -0.0044923868     -0.0014050552    105.6667961953    104.3765934362      0.0000000000      0.6045569948      0.3803931702      0.0000285089      0.0150213261      0.8014312337      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  393825557450.6150  2.09350414890369  2.6161325659e-06  1.4047767430e+09  5.3227999620e-05     44.8243016000 -8.9615009397e+04      0.9999992195     -0.7799541299      0.5102982956     -0.0044212005     -0.0013835353    105.6668464919    104.3765940663      0.0000000000      0.6045577780      0.3803923861      0.0000285091      0.0150213269      0.8014316290      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
