# Hydro quantities of SFHo-s18.6-MUONS at time t_pb= 0.99948092s
shock radius= 8351.4848 km, gain radius= 21.339098 km
# cols=25 rows=1044 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
       1000499.0271  0.77671746262356  2.3412722087e+14  1.5394018318e+34  3.9779326967e+01      3.2320975364  6.8887645589e+05      0.7844707976      8.8193080798    130.3517282339     -7.2078380368   -127.4469681001     95.4195566951    -26.1128634590      0.8233745869      0.1656574842      0.0006435463      0.0098319119      0.0004924709      0.1328332696      0.0374935180    -32.8487341449    -76.4315784808    744.2147228507    742.9214327599
       1025752.7220  0.81417775948564  2.2351408128e+14  1.4247379231e+34  3.8713075776e+01      3.2375960897  4.0486179355e+05      0.7876091892      9.8739554132    129.0667246300     -8.4125172311   -126.3119963571     96.0778482264    -23.1149209904      0.8208414937      0.1633871507      0.0009368242      0.0140623217      0.0007722096      0.1325883676      0.0374895157    -32.4466700320    -75.4018060851    751.3251723848    750.0318822941
       1050515.7396  0.85098020600002  2.1316993105e+14  1.3157714871e+34  3.7680606267e+01      3.2384005516  5.0247078985e+05      0.7906865646      9.2668478853    126.9009406339     -9.2944535794   -125.6352562372     95.7290636652    -21.9050290833      0.8203326955      0.1591404392      0.0012175793      0.0182491426      0.0010601434      0.1310267142      0.0367924095    -31.9206612026    -74.3917891097    758.4076917943    757.1144017035
       1074772.1283  0.88699011253928  2.0313864493e+14  1.2139328315e+34  3.6654100648e+01      3.2383588753  3.8759255356e+05      0.7936959508      8.7513315556    124.7104154133     -9.9959679581   -124.6617617250     95.3069206585    -20.6521631992      0.8199175610      0.1547242105      0.0015013298      0.0224907095      0.0013661893      0.1294753039      0.0359349767    -31.3438242956    -73.2381715977    765.4552390220    764.1619489312
       1098508.3883  0.92209275541218  1.9345301483e+14  1.1185949814e+34  3.5638091372e+01      3.2381457345  5.2721250339e+05      0.7966306869      8.4171953856    122.6390962031    -10.6872076150   -123.6158183416     94.7968985384    -19.4250022790      0.8195798187      0.1502940188      0.0017725249      0.0266596842      0.0016939533      0.1279059714      0.0350441456    -30.7200584741    -71.9144917154    772.3668045816    771.0735144908
       1121713.3462  0.95619108191679  1.8411832532e+14  1.0301452335e+34  3.4637230273e+01      3.2386396539  4.8073571203e+05      0.7994876797      8.4569762325    120.7447349934    -11.3513847678   -122.3458534378     94.3920937250    -17.8956650358      0.8189774934      0.1460940093      0.0020439595      0.0308307317      0.0020538060      0.1265397263      0.0341805116    -30.0675063318    -70.4468919829    779.2361271914    777.9428371006
       1144378.0269  0.98920156484099  1.7511636791e+14  9.4758570409e+33  3.3636040136e+01      3.2364261724  4.0526144855e+05      0.8022608320      8.2468214649    118.6272857677    -11.7786976185   -120.8658718305     93.6961869312    -16.6842773716      0.8189591959      0.1414976847      0.0023011257      0.0348619190      0.0023800746      0.1249372514      0.0330779642    -29.3858251753    -68.8822827577    785.8771493169    784.5838592262
       1166495.5224  1.02106082525582  1.6652338311e+14  8.7315352704e+33  3.2618392391e+01      3.2404724308  4.4754514457e+05      0.8049495055      9.6552137058    117.1045621922    -12.3493248281   -118.5053832238     94.4108526372    -13.0384958493      0.8161929086      0.1389795938      0.0026367993      0.0393641364      0.0028265620      0.1246142680      0.0330472589    -28.7668169753    -67.0728962621    792.4829476627    791.1896575719
       1188060.8603  1.05171795146056  1.5824117034e+14  8.0221610175e+33  3.1650429500e+01      3.2377698007  3.9766199820e+05      0.8075588171      9.6061737070    115.0668019109    -12.7136797135   -116.8810178266     93.6805473740    -11.7800808299      0.8163739498      0.1344664769      0.0028679591      0.0431162847      0.0031753295      0.1230138619      0.0318933483    -28.0490310456    -65.3215329286    798.7730734926    797.4797834019
       1209070.8736  1.08113035078262  1.5030627400e+14  7.3655771391e+33  3.0713287665e+01      3.2348143511  3.9329862216e+05      0.8100874641      9.6749203260    113.0939367407    -12.9652429910   -115.0909693149     92.9176942133    -10.5013222013      0.8167332699      0.1298595904      0.0030914960      0.0468032092      0.0035124344      0.1213606462      0.0306502471    -27.3079177925    -63.5189003956    805.0388715502    803.7455814594
       1229524.0701  1.10927144567634  1.4271009676e+14  6.7613909508e+33  2.9777657551e+01      3.2305293077  3.7314936544e+05      0.8125314664      9.5982815054    110.9481725467    -13.1322466007   -113.1888475512     92.0187559179     -9.3311351234      0.8173593595      0.1252957720      0.0032894456      0.0502320012      0.0038234218      0.1196949506      0.0293358019    -26.5721576613    -61.6639185302    810.9857606351    809.6924705443
       1249420.5062  1.13612696343008  1.3545692683e+14  6.2059465442e+33  2.8874462665e+01      3.2262103175  3.4581329422e+05      0.8148914576      9.4877030878    108.8360613612    -13.3233334008   -111.3784015834     91.1112656567     -8.2370926167      0.8182517384      0.1207147827      0.0034669397      0.0534168685      0.0041496707      0.1179918168      0.0279269236    -25.8204624419    -59.7716692780    816.8216467259    815.5283566351
       1268761.6624  1.16169232743984  1.2851996058e+14  5.6911426862e+33  2.7993060996e+01      3.2212246332  3.1916626972e+05      0.8171683221      9.4712258748    106.7623156990    -13.3776204901   -109.3754202235     90.0425155604     -7.2485742638      0.8193414285      0.1161279404      0.0036331354      0.0564858189      0.0044116767      0.1162042353      0.0265207169    -25.0721221751    -57.8564727184    822.4355855496    821.1422954588
       1287550.3230  1.18597467045809  1.2193362347e+14  5.2167633247e+33  2.7136267736e+01      3.2151206847  3.1026659440e+05      0.8193617562      9.4502079433    104.7582025371    -13.3976715077   -107.4123760107     88.9667050421     -6.3412895517      0.8208161750      0.1115338599      0.0037623485      0.0592313201      0.0046562965      0.1143542066      0.0250071072    -24.3265240640    -55.9505663450    827.8014775384    826.5081874476
       1305790.4604  1.20899356011229  1.1568856145e+14  4.7995832476e+33  2.6268868147e+01      3.2180732654  2.5654065563e+05      0.8214724688     10.9123455145    103.2431215768    -13.5920758243   -104.6295617958     89.5750566557     -2.7557194066      0.8185848466      0.1092569427      0.0040636509      0.0629913736      0.0051031861      0.1140065276      0.0248969399    -23.6619810892    -53.8798563644    833.0881941355    831.7949040447
       1323487.6269  1.23077121826173  1.0972196338e+14  4.3980823777e+33  2.5445775614e+01      3.2100139360  2.1819087198e+05      0.8235033680     10.7773269653    101.1734841767    -13.4615158430   -102.5643829636     88.3858963330     -2.0102608784      0.8204247022      0.1047269175      0.0041753551      0.0653841552      0.0052888700      0.1121394558      0.0232889420    -22.9301478696    -52.0060129581    837.9973003393    836.7040102485
       1340679.0196  1.25136869956817  1.0403538973e+14  4.0321923928e+33  2.4659458238e+01      3.2037736356  1.9365092482e+05      0.8254599057     10.7870739418     99.2157676769    -13.3991340213   -100.5345376656     87.1834699670     -1.2452237680      0.8220991850      0.1004124475      0.0042778178      0.0677036193      0.0055069304      0.1103744618      0.0217622086    -22.1954060949    -50.1002364657    842.8439813398    841.5506912491
       1357374.4744  1.27081881799726  9.8613711572e+13  3.6954876424e+33  2.3888282412e+01      3.1964564003  1.8883515928e+05      0.8273426959     10.6717108553     97.2117320131    -13.2960964496    -98.5428275166     85.8815984412     -0.6584227165      0.8240834719      0.0961683430      0.0043499779      0.0697047562      0.0056934511      0.1085959328      0.0201646501    -21.4763707628    -48.2470415653    847.3847256390    846.0914355482
       1373549.7558  1.28911954074615  9.3477606412e+13  3.3871614613e+33  2.3134737789e+01      3.1882855960  1.2915443712e+05      0.8291498071     10.5995161106     95.2114990374    -13.0925585951    -96.4112514311     84.5835591823     -0.0284237445      0.8260469196      0.0919962134      0.0044366474      0.0716894537      0.0058307660      0.1068520829      0.0185867097    -20.7671607297    -46.4125358990    851.7871592058    850.4938691151
       1389210.8282  1.30630838523720  8.8593262080e+13  3.1064238356e+33  2.2413576374e+01      3.1816669954  1.1769177311e+05      0.8308835079     10.5840098023     93.2996543007    -12.9568845899    -94.3792389974     83.2723791249      0.5567346265      0.8279047341      0.0880817091      0.0045035438      0.0735071883      0.0060028248      0.1052069380      0.0170990708    -20.0685942622    -44.5994792506    856.0023550471    854.7090649563
       1404478.3222  1.32254435628536  8.3950313577e+13  2.8457987721e+33  2.1710103589e+01      3.1737479749  5.8144330228e+04      0.8325579913     10.5297879335     91.4383984118    -12.7757995767    -92.3911199643     81.9642333724      1.0556228940      0.8301102493      0.0841528576      0.0045426906      0.0750541557      0.0061400468      0.1034130244      0.0156057437    -19.3811339968    -42.8448679833    859.9966294190    858.7033393282
       1419357.2387  1.33786211868558  7.9516703596e+13  2.6069489478e+33  2.1018458480e+01      3.1653331934  3.2211494010e+04      0.8341740101     10.4223147201     89.4691159635    -12.5105090180    -90.2640201705     80.5162514305      1.4694501871      0.8322250428      0.0802623153      0.0046093861      0.0766813447      0.0062219110      0.1016641201      0.0141334008    -18.6958844631    -41.0878099980    863.9296360054    862.6363459146
       1433744.8032  1.35218444439055  7.5318089617e+13  2.3891589452e+33  2.0350646785e+01      3.1573791080 -1.3461472060e+04      0.8357214478     10.2962180929     87.5884904175    -12.3061310748    -88.3051133087     79.1012149274      1.8089426028      0.8344047231      0.0766482879      0.0046325800      0.0779464954      0.0063679137      0.1000085633      0.0126945166    -18.0356471673    -39.4210414082    867.5518562527    866.2585661619
       1447758.1687  1.36565792954474  7.1313175611e+13  2.1884506173e+33  1.9710081353e+01      3.1502101853 -4.1906623368e+04      0.8372145940     10.2117316449     85.7497905832    -12.0843912840    -86.3291601316     77.6157468997      2.0776879614      0.8365717488      0.0730595503      0.0046590084      0.0792439585      0.0064657341      0.0982663233      0.0113617827    -17.3753110976    -37.7568769533    871.1200841594    869.8267940686
       1461403.3594  1.37832057142879  6.7512543019e+13  2.0025896853e+33  1.9078564683e+01      3.1411695571 -8.1273315220e+04      0.8386546263     10.0717820947     83.9018670991    -11.7608088302    -84.2976037439     76.1009953762      2.2709103718      0.8389460739      0.0694928835      0.0046901836      0.0803895171      0.0064813418      0.0964543459      0.0100396051    -16.7324283757    -36.1607790703    874.4859257682    873.1926356774
       1474585.1066  1.39011527639241  6.3907024641e+13  1.8358755442e+33  1.8473080520e+01      3.1345218525 -6.4400913735e+04      0.8400323807      9.9395150911     82.0890208622    -11.5567962626    -82.4130119429     74.5474004546      2.3978946835      0.8408976776      0.0662820745      0.0047154404      0.0814597549      0.0066450526      0.0949072454      0.0088167845    -16.1034282477    -34.5982612095    877.7091012869    876.4158111961
       1487541.3350  1.40127840537532  6.0456488892e+13  1.6800645994e+33  1.7881834953e+01      3.1272423916 -6.9094937760e+04      0.8413741073      9.8001527447     80.2752965862    -11.2889283052    -80.4707820559     72.9438675117      2.4687236702      0.8430531820      0.0629953284      0.0047314204      0.0825115347      0.0067085345      0.0931657399      0.0076620133    -15.4756360752    -33.0538122926    880.8624663889    879.5691762981
       1500289.1014  1.41184900006390  5.7142646135e+13  1.5341454525e+33  1.7298316061e+01      3.1190654438 -9.7526429558e+04      0.8426817104      9.6230082075     78.4769851471    -10.9583369872    -78.5190238361     71.3334844051      2.4795074655      0.8454146811      0.0597862748      0.0047385910      0.0833459374      0.0067145157      0.0913253553      0.0065791043    -14.8653931857    -31.5838638266    883.8137357152    882.5204456244
       1512607.5317  1.42166780344518  5.4022441980e+13  1.4036265145e+33  1.6735693288e+01      3.1125686638 -1.5980835974e+05      0.8439326717      9.4506479657     76.7002470626    -10.7202202592    -76.6765292653     69.7416242986      2.4920252018      0.8472682451      0.0568416271      0.0047681661      0.0842411076      0.0068808542      0.0896933870      0.0056305423    -14.2649734787    -30.1313046518    886.6872383384    885.3939482476
       1524581.5072  1.43083500001859  5.1064153151e+13  1.2829572649e+33  1.6189731285e+01      3.1054754360 -2.5785800034e+05      0.8451371695      9.2526010296     74.9245219354    -10.4147000146    -74.7933308296     68.1158418431      2.4439209373      0.8493266014      0.0539313021      0.0047793731      0.0850415652      0.0069211582      0.0879511768      0.0047386001    -13.6825102356    -28.7449752924    889.3982958426    888.1050057518
       1536221.4490  1.43939037983495  4.8256414932e+13  1.1723574087e+33  1.5663775536e+01      3.0994212346 -3.0110567812e+05      0.8462973653      9.0850248752     73.2005759631    -10.1119480429    -72.9342090400     66.5060613142      2.3905102264      0.8512741761      0.0511776814      0.0047812969      0.0858003446      0.0069665009      0.0862074370      0.0039832956    -13.1161521554    -27.4099239336    891.9756609538    890.6823708630
       1547632.5224  1.44743042642474  4.5566706225e+13  1.0712994916e+33  1.5153352514e+01      3.0947931580 -3.3157191987e+05      0.8474243983      8.9451058204     71.5401892013     -9.8662727798    -71.1680660699     64.9178338482      2.3227504673      0.8528345795      0.0485663837      0.0048288328      0.0866535682      0.0071166359      0.0846221696      0.0033055809    -12.5494570395    -26.0756752796    894.5209868079    893.2276967172
