# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
 2219419540921.2256  2.15346478681675  9.4452596378e-08  1.1782096490e+07  1.5790499015e-05     44.0574237422  5.8206299263e+04      0.9999998588     -0.7815733627      0.5108155790     -0.0013352495     -0.0004341004      0.0000000000     -1.2923889417      0.0000000000      0.6046400882      0.3803099807      0.0000285246      0.0150214065      0.8014731658      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2262630544532.2979  2.15359183568521  9.0911617915e-08  1.1257932226e+07  1.5619543520e-05     44.1170182348  5.3662102941e+04      0.9999998615     -0.7815806264      0.5108180715     -0.0013211353     -0.0004297424      0.0000000000     -1.2923986979      0.0000000000      0.6046409362      0.3803091317      0.0000285248      0.0150214074      0.8014735937      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2306682838188.0293  2.15372151528236  8.7652184209e-08  1.0760218439e+07  1.5450389528e-05     44.1529224729  5.5130483992e+04      0.9999998642     -0.7815877467      0.5108206047     -0.0013071397     -0.0004254003      0.0000000000     -1.2924083514      0.0000000000      0.6046417609      0.3803083060      0.0000285249      0.0150214082      0.8014740099      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2351592801256.6387  2.15385393515853  8.4438586986e-08  1.0289449630e+07  1.5284180141e-05     44.2156932163  7.0068149637e+04      0.9999998668     -0.7815948072      0.5108230295     -0.0012934009     -0.0004211469      0.0000000000     -1.2924178368      0.0000000000      0.6046426402      0.3803074257      0.0000285251      0.0150214090      0.8014744536      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2397377132001.9561  2.15398925920315  8.1536086332e-08  9.8346612127e+06  1.5110822201e-05     44.2720290654  9.7276643740e+04      0.9999998694     -0.7816023538      0.5108253763     -0.0012790008     -0.0004166401      0.0000000000     -1.2924277301      0.0000000000      0.6046434507      0.3803066143      0.0000285253      0.0150214098      0.8014748626      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2444052853792.1128  2.15412766594666  7.8679855994e-08  9.4077835880e+06  1.4945758549e-05     44.3347928177  1.0489492770e+05      0.9999998719     -0.7816095329      0.5108276173     -0.0012653163     -0.0004123757      0.0000000000     -1.2924371501      0.0000000000      0.6046442737      0.3803057903      0.0000285254      0.0150214106      0.8014752780      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2491637321429.1094  2.15426911196539  7.5853547017e-08  9.0055053398e+06  1.4785936980e-05     44.4203834847  1.1065651737e+05      0.9999998744     -0.7816164741      0.5108297969     -0.0012520883     -0.0004082684      0.0000000000     -1.2924462710      0.0000000000      0.6046451503      0.3803049127      0.0000285256      0.0150214114      0.8014757203      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2540148227601.6167  2.15441369549259  7.3226469353e-08  8.6242247639e+06  1.4629520124e-05     44.4852174205  1.1503882280e+05      0.9999998768     -0.7816232195      0.5108319780     -0.0012391250     -0.0004042318      0.0000000000     -1.2924551975      0.0000000000      0.6046459467      0.3803041154      0.0000285257      0.0150214122      0.8014761222      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2589603609463.4111  2.15456148051347  7.0592797971e-08  8.2681319273e+06  1.4482722967e-05     44.5672567541  1.1889879280e+05      0.9999998792     -0.7816295652      0.5108340099     -0.0012270027     -0.0004004870      0.0000000000     -1.2924635751      0.0000000000      0.6046467680      0.3803032932      0.0000285259      0.0150214130      0.8014765367      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2640021855339.8818  2.15471232952966  6.7959959259e-08  7.9335945873e+06  1.4342198133e-05     44.6780723099  9.5243266626e+04      0.9999998815     -0.7816356475      0.5108359472     -0.0012154326     -0.0003969365      0.0000000000     -1.2924715947      0.0000000000      0.6046476083      0.3803024518      0.0000285260      0.0150214138      0.8014769608      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2691421711565.1152  2.15486631647486  6.5522631613e-08  7.6161458988e+06  1.4204074784e-05     44.7690612470  7.1247883143e+04      0.9999998838     -0.7816415795      0.5108378977     -0.0012040399     -0.0003934264      0.0000000000     -1.2924794772      0.0000000000      0.6046483703      0.3803016889      0.0000285262      0.0150214145      0.8014773453      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2743822289452.0908  2.15502351409027  6.3086735599e-08  7.3201509316e+06  1.4075133252e-05     44.8789682905  5.3831473027e+04      0.9999998861     -0.7816471396      0.5108396962     -0.0011934506     -0.0003901957      0.0000000000     -1.2924868358      0.0000000000      0.6046491795      0.3803008788      0.0000285263      0.0150214153      0.8014777536      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2797243072398.5811  2.15518381950149  6.0695119994e-08  7.0411976241e+06  1.3950855793e-05     45.0099121039  3.0798860258e+04      0.9999998883     -0.7816524984      0.5108414298     -0.0011832666     -0.0003871040      0.0000000000     -1.2924939282      0.0000000000      0.6046499775      0.3803000799      0.0000285265      0.0150214161      0.8014781564      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2851703923131.3994  2.15534742869197  5.8533071350e-08  6.7772540636e+06  1.3828171001e-05     45.1128864954  2.3887540189e+04      0.9999998904     -0.7816577328      0.5108431969     -0.0011731792     -0.0003840181      0.0000000000     -1.2925009297      0.0000000000      0.6046507205      0.3802993361      0.0000285266      0.0150214168      0.8014785313      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2907225091091.6904  2.15551448689050  5.6368324652e-08  6.5286280895e+06  1.3712423253e-05     45.2334708109  1.8073371617e+04      0.9999998925     -0.7816626914      0.5108448438     -0.0011637031     -0.0003811476      0.0000000000     -1.2925075353      0.0000000000      0.6046515185      0.3802985372      0.0000285268      0.0150214176      0.8014789340      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 2963827219964.0039  2.15568509687870  5.4377780318e-08  6.2913275310e+06  1.3594355923e-05     45.3589253761  1.4318823673e+04      0.9999998946     -0.7816678283      0.5108464450     -0.0011539958     -0.0003781783      0.0000000000     -1.2925142733      0.0000000000      0.6046522703      0.3802977844      0.0000285269      0.0150214183      0.8014793134      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3021531355351.9595  2.15585954150350  5.2491985181e-08  6.0438545008e+06  1.3461757633e-05     45.4661047290  1.4209571629e+04      0.9999998967     -0.7816736349      0.5108482056     -0.0011430170     -0.0003747668      0.0000000000     -1.2925218405      0.0000000000      0.6046530046      0.3802970493      0.0000285271      0.0150214190      0.8014796840      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3080358952603.3447  2.15603783662438  5.0599557681e-08  5.8467105542e+06  1.3362050182e-05     45.6428990043  1.4504843677e+04      0.9999998987     -0.7816781168      0.5108494138     -0.0011348927     -0.0003723326      0.0000000000     -1.2925275307      0.0000000000      0.6046537947      0.3802962583      0.0000285272      0.0150214198      0.8014800826      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3140331884787.5693  2.15622012844359  4.8875736599e-08  5.6427368935e+06  1.3251147953e-05     45.7755506429  1.4927657248e+04      0.9999999006     -0.7816829967      0.5108508630     -0.0011257670     -0.0003695360      0.0000000000     -1.2925338598      0.0000000000      0.6046545235      0.3802955286      0.0000285273      0.0150214205      0.8014804505      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3201472450828.4321  2.15640666959315  4.7197374336e-08  5.4523932546e+06  1.3146117862e-05     45.9244569054  1.5056588439e+04      0.9999999026     -0.7816876244      0.5108522294     -0.0011171465     -0.0003669095      0.0000000000     -1.2925398537      0.0000000000      0.6046552543      0.3802947970      0.0000285275      0.0150214212      0.8014808190      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3263803383795.2285  2.15659741023400  4.5518862828e-08  5.2718020258e+06  1.3046468498e-05     46.0892351806  1.4190815878e+04      0.9999999045     -0.7816920347      0.5108535059     -0.0011090020     -0.0003644518      0.0000000000     -1.2925455406      0.0000000000      0.6046560321      0.3802940183      0.0000285276      0.0150214220      0.8014812117      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3327347859355.2793  2.15679251771622  4.3986992830e-08  5.0995601705e+06  1.2947835227e-05     46.2297164170  1.1402618754e+04      0.9999999063     -0.7816963589      0.5108548107     -0.0011009136     -0.0003619923      0.0000000000     -1.2925511695      0.0000000000      0.6046567357      0.3802933139      0.0000285278      0.0150214226      0.8014815668      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3392129504391.0244  2.15699220909667  4.2473776895e-08  4.9381117048e+06  1.2854016368e-05     46.3974181805  8.4214426995e+03      0.9999999081     -0.7817004848      0.5108560389     -0.0010932463     -0.0003596792      0.0000000000     -1.2925565236      0.0000000000      0.6046574584      0.3802925904      0.0000285279      0.0150214233      0.8014819315      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3458172405784.8906  2.15719641763799  4.0974414332e-08  4.7862851493e+06  1.2765988674e-05     46.5807800242  2.9513338258e+03      0.9999999099     -0.7817043784      0.5108571689     -0.0010860867     -0.0003575432      0.0000000000     -1.2925615473      0.0000000000      0.6046582066      0.3802918414      0.0000285280      0.0150214241      0.8014823090      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3525501119375.1865  2.15740534956889  3.9603000493e-08  4.6420762489e+06  1.2679793238e-05     46.7393904370 -3.0438884980e+03      0.9999999117     -0.7817081595      0.5108583069     -0.0010790563     -0.0003554319      0.0000000000     -1.2925664664      0.0000000000      0.6046588860      0.3802911611      0.0000285282      0.0150214247      0.8014826519      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3594140679086.3696  2.15761919046294  3.8233602622e-08  4.5058411731e+06  1.2597303722e-05     46.9312103266 -8.6542884021e+03      0.9999999134     -0.7817117953      0.5108593787     -0.0010723564     -0.0003534396      0.0000000000     -1.2925711740      0.0000000000      0.6046596041      0.3802904422      0.0000285283      0.0150214254      0.8014830143      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3664116606237.0732  2.15783787845748  3.6893816953e-08  4.3780122012e+06  1.2519822082e-05     47.1364933655 -1.6551947896e+04      0.9999999151     -0.7817152287      0.5108603671     -0.0010660915     -0.0003515965      0.0000000000     -1.2925755958      0.0000000000      0.6046603363      0.3802897092      0.0000285284      0.0150214261      0.8014833838      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3735454919029.3496  2.15806167283297  3.5664776277e-08  4.2562335578e+06  1.2443807269e-05     47.3177436729 -2.0652010997e+04      0.9999999167     -0.7817185689      0.5108613649     -0.0010599266     -0.0003497697      0.0000000000     -1.2925799338      0.0000000000      0.6046610099      0.3802890348      0.0000285286      0.0150214268      0.8014837237      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3808182142222.6694  2.15829073166452  3.4427959319e-08  4.1414106266e+06  1.2372082348e-05     47.5336745626 -2.4163100004e+04      0.9999999183     -0.7817217490      0.5108622781     -0.0010541467     -0.0003480831      0.0000000000     -1.2925840271      0.0000000000      0.6046617307      0.3802883132      0.0000285287      0.0150214275      0.8014840875      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3882325316996.2617  2.15852504045781  3.3241173440e-08  4.0331629946e+06  1.2303452471e-05     47.7583415497 -2.7880216851e+04      0.9999999199     -0.7817247957      0.5108631481     -0.0010486282     -0.0003464812      0.0000000000     -1.2925879437      0.0000000000      0.6046624431      0.3802876000      0.0000285288      0.0150214281      0.8014844470      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
 3957912011003.4707  2.15876493840823  3.2146510197e-08  3.9290370469e+06  1.2235427801e-05     47.9590544728 -2.8968073982e+04      0.9999999215     -0.7817277875      0.5108640383     -0.0010431384     -0.0003448735      0.0000000000     -1.2925918258      0.0000000000      0.6046631109      0.3802869313      0.0000285290      0.0150214288      0.8014847840      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
